Título,Link,Local,Salário,Salário Anunciado,Fonte,Salario_Inf,Salario_Sup
Assistente de Licitação,https://www.catho.com.br/vagas/assistente-de-licitacao/29965570/,Goiania - GO (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=124,2001.0,3000.0
Auxiliar de Inspeção,https://www.catho.com.br/vagas/auxiliar-de-inspecao/29966040/,Diadema - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=124,2001.0,3000.0
Analista Financeiro Administrativo,https://www.catho.com.br/vagas/analista-financeiro-administrativo/29966052/,Sorocaba - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=124,2001.0,3000.0
Pintor,https://www.catho.com.br/vagas/pintor/29965687/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=124,2001.0,3000.0
Auxiliar de Vendas Interno,https://www.catho.com.br/vagas/auxiliar-de-vendas-interno/29965692/,Curitiba - PR (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=124,2001.0,3000.0
Auxiliar de Logística,https://www.catho.com.br/vagas/auxiliar-de-logistica-santana/30646713/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
Internship,https://www.catho.com.br/vagas/internship-network-operations/30648601/,São Bernardo do Campo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
AUXILIAR DE LIMPEZA,https://www.catho.com.br/vagas/auxiliar-de-limpeza-sharp41774/30648604/,Marilia - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
Recepcionista Ambulatorial,https://www.catho.com.br/vagas/recepcionista-ambulatorial/30646937/,Sertaozinho - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
VISTORIADOR OBRAS,https://www.catho.com.br/vagas/vistoriador-obras-r-1977-04-agua-fria-sp-zona-norte-sp/30646983/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
Operador de Caixa,https://www.catho.com.br/vagas/operador-de-caixa-extra-natal-shopping/30646709/,Teresina - PI (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
Atendente de Câmbio,https://www.catho.com.br/vagas/atendente-de-cambio-aeroporto-de-florianopolis/30647961/,Florianópolis - SC (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
ANALISTA FISCAL PARA MACEIÓ,https://www.catho.com.br/vagas/analista-fiscal-para-maceio/30647963/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
AUXILIAR DE EXPEDIÇÃO NOTURNO,https://www.catho.com.br/vagas/auxiliar-de-expedicao-noturno-arapiraca/30647964/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
Credit & Collection Analyst,https://www.catho.com.br/vagas/credit-collection-analyst/30647965/,Monte Mor - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
BARMAN,https://www.catho.com.br/vagas/barman/30647974/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
ENFERMEIRO OBSTETRA,https://www.catho.com.br/vagas/enfermeiro-obstetra-cpn/30647975/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
INSTRUTOR (A) DO CURSO DE GARÇOM/GARÇONETE,https://www.catho.com.br/vagas/instrutor-a-do-curso-de-garcom-garconete/30647976/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
SUPERVISÃO TÉCNICA,https://www.catho.com.br/vagas/supervisao-tecnica/30647979/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
INSTRUTOR DE CURSO BÁSICO DE ENCANADOR,https://www.catho.com.br/vagas/instrutor-de-curso-basico-de-encanador/30647980/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=125,0.0,0.0
Consultor de Vendas,https://www.catho.com.br/vagas/consultor-de-vendas/29969581/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Atendente/ vendedor interno,https://www.catho.com.br/vagas/atendente-vendedor-interno/29969697/,Americana - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Consultor Comercial,https://www.catho.com.br/vagas/consultor-comercial/29969575/,Maua - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Social Media Analyst,https://www.catho.com.br/vagas/social-media-analyst/29967307/,Belo Horizonte - MG (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Mantenedor de Usina Fotovoltaica (caseiro),https://www.catho.com.br/vagas/mantenedor-de-usina-fotovoltaica-caseiro/29968333/,Bilac - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
consultor educacional,https://www.catho.com.br/vagas/consultor-educacional/29967338/,Rio de Janeiro - RJ (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Assistente Administrativo de Marketing,https://www.catho.com.br/vagas/assistente-administrativo-de-marketing/29968317/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Vendedor de Franquias,https://www.catho.com.br/vagas/vendedor-de-franquias-time-tc/29965895/,Campinas - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Assistente de RH Pleno,https://www.catho.com.br/vagas/assistente-de-rh-pleno/29965909/,Brasilia - DF (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Auxiliar de Loja (vaga afirmativa para mulheres).,https://www.catho.com.br/vagas/auxiliar-de-loja-vaga-afirmativa-para-mulheres/29965600/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Assistente Administrativo Junior,https://www.catho.com.br/vagas/assistente-administrativo-junior/29965690/,Santana de Parnaíba - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Analista de Expedição,https://www.catho.com.br/vagas/analista-de-expedicao/29965680/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Atendente de Loja,https://www.catho.com.br/vagas/atendente-de-loja/29965635/,Canoas - RS (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Fiscal de Prevenção,https://www.catho.com.br/vagas/fiscal-de-prevencao/29967517/,Belem - PA (2),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
AUXILIAR DE CONFEITARIA,https://www.catho.com.br/vagas/auxiliar-de-confeitaria/29969521/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=126,2000.0,2000.0
Auxiliar de Produção,https://www.catho.com.br/vagas/auxiliar-de-producao-em-mogi-mirim-sp/30647678/,Mogi-mirim - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
ALMOXARIFE,https://www.catho.com.br/vagas/almoxarife/30647680/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
VENDEDOR EXTERNO,https://www.catho.com.br/vagas/vendedor-externo-em-distribuidora-de-alimentos-sao-miguel-dos-campos-e-regioe/30647682/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
PESSOA GERENTE ACADÊMICO,https://www.catho.com.br/vagas/pessoa-gerente-academico-estacio-alagoas/30647684/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
INSTRUTOR (A) DE LOGÍSTICA,https://www.catho.com.br/vagas/instrutor-a-de-logistica/30647686/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Assistente Comercial de Remessa Expressa PL,https://www.catho.com.br/vagas/assistente-comercial-de-remessa-expressa-pl-haitiano/30647688/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Vendedor(a) I,https://www.catho.com.br/vagas/vendedora-i-centro-sp/30647691/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
GERENTE DE DESENVOLVIMENTO DE SISTEMAS,https://www.catho.com.br/vagas/gerente-de-desenvolvimento-de-sistemas/30647692/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Espec Clientes Empresas I,https://www.catho.com.br/vagas/espec-clientes-empresas-i/30647694/,Pedregulho - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
AUXILIAR DE COZINHA,https://www.catho.com.br/vagas/auxiliar-de-cozinha-praia-do-frances/30647696/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Assistente Contábil,https://www.catho.com.br/vagas/assistente-contabil/30647012/,Goiania - GO (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
técnico mecatronica,https://www.catho.com.br/vagas/tecnico-mecatronica/30646811/,Cotia - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Promotor de Vendas,https://www.catho.com.br/vagas/promotor-de-vendas/30647011/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Analista Fiscal,https://www.catho.com.br/vagas/analista-fiscal-impostos-indiretos/30647194/,Barueri - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Corrosion Engineer,https://www.catho.com.br/vagas/corrosion-engineer/30647199/,Rio de Janeiro - RJ (1),A combinar,False,https://www.catho.com.br/vagas/?page=127,0.0,0.0
Cozinheiro(a),https://www.catho.com.br/vagas/cozinheiroa-matriz-guarulhos/30647070/,Guarulhos - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Auxiliar de Produção,https://www.catho.com.br/vagas/auxiliar-de-producao-lapa-de-baixo-sp/30646760/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Auxiliar de Armazém,https://www.catho.com.br/vagas/auxiliar-de-armazem/30647097/,Pinhais - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Jovem Aprendiz,https://www.catho.com.br/vagas/jovem-aprendiz/30646747/,São Borja - RS (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Supervisor de Marketing,https://www.catho.com.br/vagas/supervisor-de-marketing/30646803/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Auxiliar de Cozinha,https://www.catho.com.br/vagas/auxiliar-de-cozinha/30646845/,Itapeva - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Tecnico de Suporte,https://www.catho.com.br/vagas/tecnico-de-suporte/30647075/,Cuiaba - MT (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Assistente de Frota,https://www.catho.com.br/vagas/assistente-de-frota/30646805/,Londrina - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
ASSISTENTE DE DEPARTAMENTO PESSOAL PLENO,https://www.catho.com.br/vagas/assistente-de-departamento-pessoal-pleno-vale-transporte/30646915/,Belo Horizonte - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Grupo Lins Ferrão | Analista de DHO | Porto Alegre/RS,https://www.catho.com.br/vagas/grupo-lins-ferrao-analista-de-dho-porto-alegre-rs/30646964/,Porto Alegre - RS (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Expedidor de Materiais,https://www.catho.com.br/vagas/expedidor-de-materiais/30646860/,Curitiba - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Vendedor I,https://www.catho.com.br/vagas/vendedor-i-electrolux-belo-horizonte-mg/30646908/,Belo Horizonte - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
LIDER DE SETOR (AÇOUGUE),https://www.catho.com.br/vagas/lider-de-setor-acougue-carrefour-campo-grande-ms/30647002/,Campo Grande - MS (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
"Representante de Vendas Externas (Osasco, Butantã e Região)",https://www.catho.com.br/vagas/representante-de-vendas-externas-osasco-butanta-e-regiao/30647017/,Osasco - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
#1164,https://www.catho.com.br/vagas/sharp1164-auxiliar-de-cozinha-em-hotel-curitiba-pr/30647076/,Curitiba - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=128,0.0,0.0
Tecnico de Suporte,https://www.catho.com.br/vagas/tecnico-de-suporte/30647077/,Porto Alegre - RS (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
Atendente de Sorveteria / Cafeteira,https://www.catho.com.br/vagas/atendente-de-sorveteria-cafeteira-open-mall-the-square/30646754/,Cotia - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
Promotor de Vendas,https://www.catho.com.br/vagas/promotor-de-vendas/30646768/,Rio de Janeiro - RJ (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
Espec Serv Delivery I,https://www.catho.com.br/vagas/espec-serv-delivery-i-assessor-operacional-pessoa-com-deficiencia/30648129/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
ENGENHEIRO MECÂNICO,https://www.catho.com.br/vagas/engenheiro-mecanico/30648133/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
CONSULTOR DE VENDAS,https://www.catho.com.br/vagas/consultor-de-vendas-loja-sapato-feminino-shopping/30648134/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
AUXILIAR DE LIMPEZA,https://www.catho.com.br/vagas/auxiliar-de-limpeza-sharp41794/30648146/,Pindamonhangaba - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
Separador Conferente I (Noturno),https://www.catho.com.br/vagas/separador-conferente-i-noturno-sao-jose-dos-pinhais-pr/30648162/,São José dos Pinhais - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
Global Account Manager,https://www.catho.com.br/vagas/global-account-manager-telco-telco-bu/30648164/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
CONSULTORA DE VENDAS,https://www.catho.com.br/vagas/consultora-de-vendas-touti/30648185/,Contagem - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
ANALISTA FINANCEIRO III,https://www.catho.com.br/vagas/analista-financeiro-iii/30648189/,Cataguases - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
Especialista Processos e Monitoramento,https://www.catho.com.br/vagas/especialista-processos-e-monitoramento/30648195/,Osasco - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
OPERADOR DE LOJA,https://www.catho.com.br/vagas/operador-de-loja-repositor-benedito-bentes/30648209/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
CAIXA RESTAURANTE,https://www.catho.com.br/vagas/caixa-restaurante/30648211/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
COORDENADOR (A) DE PET SHOP E BANHO E TOSA,https://www.catho.com.br/vagas/coordenador-a-de-pet-shop-e-banho-e-tosa/30648213/,Maceio - AL (1),A combinar,False,https://www.catho.com.br/vagas/?page=129,0.0,0.0
Vendedor de Loja de Shopping,https://www.catho.com.br/vagas/vendedor-de-loja-de-shopping/30646364/,Curitiba - PR (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
Consultor de Seguros,https://www.catho.com.br/vagas/consultor-de-seguros/30645916/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
Cozinheiro de Restaurante,https://www.catho.com.br/vagas/cozinheiro-de-restaurante/30644043/,Curitiba - PR (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
GARÇOM PARA ESPETARIA  DE ALTO PADRÃO,https://www.catho.com.br/vagas/garcom-para-espetaria-de-alto-padrao-bairro-santana-zona-norte/30644321/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
Atendente de loja,https://www.catho.com.br/vagas/atendente-de-loja-conveniencia/30645924/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
Consultor de Seguros,https://www.catho.com.br/vagas/consultor-de-seguros/30645982/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
Atendente de loja,https://www.catho.com.br/vagas/atendente-de-loja-conveniencia/30645938/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
Estágio,https://www.catho.com.br/vagas/estagio-em-administracao-111661/30645945/,Vitoria - ES (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
GARÇOM PARA ESPETARIA DE ALTO PADRÃO,https://www.catho.com.br/vagas/garcom-para-espetaria-de-alto-padrao-bairro-indianopolis-zona-sul/30644268/,São Paulo - SP (1),"Até R$ 2.000,00",True,https://www.catho.com.br/vagas/?page=130,2000.0,2000.0
Governanta,https://www.catho.com.br/vagas/governanta/29642781/,Mogi das Cruzes - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=130,0.0,0.0
Analista Contábil lll (Energisa),https://www.catho.com.br/vagas/analista-contabil-lll-energisa/30646509/,Cataguases - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=130,0.0,0.0
Analista Contábil ll  (Energisa),https://www.catho.com.br/vagas/analista-contabil-ll-energisa/30646521/,Cataguases - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=130,0.0,0.0
Ajudante de Açougue,https://www.catho.com.br/vagas/ajudante-de-acougue-santa-maria-emporio-shopping-morumbi/30645939/,São Paulo - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=130,0.0,0.0
Promotor de Vendas,https://www.catho.com.br/vagas/promotor-de-vendas/30646183/,Divinópolis - MG (1),A combinar,False,https://www.catho.com.br/vagas/?page=130,0.0,0.0
1329 ASSISTENTE ATENDIMENTO,https://www.catho.com.br/vagas/1329-assistente-atendimento-aps/30646044/,Araucaria - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=130,0.0,0.0
1330 ASSISTENTE DE ATENDIMENTO,https://www.catho.com.br/vagas/1330-assistente-de-atendimento-aps-6/30646042/,Araucaria - PR (1),A combinar,False,https://www.catho.com.br/vagas/?page=131,0.0,0.0
Pedagogo(a),https://www.catho.com.br/vagas/pedagogoa-alemanha/30646026/,Atibaia - SP (1),A combinar,False,https://www.catho.com.br/vagas/?page=131,0.0,0.0
SENAI,https://www.catho.com.br/vagas/senai-especialista-em-inteligencia-artificial/30637646/,São Paulo - SP (1),"De R$ 4.001,00 a R$ 5.000,00",True,https://www.catho.com.br/vagas/?page=131,4001.0,5000.0
Auxiliar de Produção,https://www.catho.com.br/vagas/auxiliar-de-producao-usinagem/29659523/,São Bernardo do Campo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=131,2001.0,3000.0
INSTRUTOR DE TREINAMENTO,https://www.catho.com.br/vagas/instrutor-de-treinamento-call-center/30628469/,São Paulo - SP (1),"De R$ 2.001,00 a R$ 3.000,00",True,https://www.catho.com.br/vagas/?page=131,2001.0,3000.0
